"TIME","GEO","UNIT","NA_ITEM","Value"
"1981","Bulgaria","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Czechia","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Czechia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","57.5"
"1981","Denmark","Current prices, million euro","Gross domestic product at market prices","55,635.8"
"1981","Denmark","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","139,803.4"
"1981","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Germany (until 1990 former territory of the FRG)","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Estonia","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Estonia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Ireland","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Ireland","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Greece","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Greece","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Spain","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Spain","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","56.7"
"1981","France","Current prices, million euro","Gross domestic product at market prices","553,861.4"
"1981","France","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,131,409.0"
"1981","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Croatia","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Croatia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Italy","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Italy","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Cyprus","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Cyprus","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Latvia","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Latvia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Lithuania","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Lithuania","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Luxembourg","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Luxembourg","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Hungary","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Hungary","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Malta","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Malta","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Netherlands","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Netherlands","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Austria","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Austria","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Poland","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Poland","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Portugal","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Portugal","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Romania","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Romania","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Slovenia","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Slovenia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Slovakia","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Slovakia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","50.1"
"1981","Finland","Current prices, million euro","Gross domestic product at market prices","47,255.9"
"1981","Finland","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","93,802.0"
"1981","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Sweden","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Sweden","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","49.6"
"1981","United Kingdom","Current prices, million euro","Gross domestic product at market prices","486,494.5"
"1981","United Kingdom","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","917,096.9"
"1981","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Iceland","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Iceland","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Liechtenstein","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","47.0"
"1981","Norway","Current prices, million euro","Gross domestic product at market prices","57,149.4"
"1981","Norway","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","152,139.3"
"1981","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","60.4"
"1981","Switzerland","Current prices, million euro","Gross domestic product at market prices","97,885.8"
"1981","Switzerland","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","266,288.2"
"1981","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Montenegro","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Montenegro","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","North Macedonia","Current prices, million euro","Gross domestic product at market prices",":"
"1981","North Macedonia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Albania","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Albania","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Serbia","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Serbia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Turkey","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Turkey","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Bosnia and Herzegovina","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1981","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1981","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices",":"
"1981","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1981","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","European Union - 27 countries (from 2019)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","European Union - 27 countries (from 2019)","Current prices, million euro","Gross domestic product at market prices",":"
"1982","European Union - 27 countries (from 2019)","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","European Union - 27 countries (from 2019)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","European Union - 28 countries","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","European Union - 28 countries","Current prices, million euro","Gross domestic product at market prices",":"
"1982","European Union - 28 countries","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","European Union - 28 countries","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices",":"
"1982","European Union - 15 countries (1995-2004)","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Euro area (19 countries)","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Euro area (12 countries)","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Belgium","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Belgium","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Bulgaria","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Bulgaria","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Czechia","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Czechia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","59.6"
"1982","Denmark","Current prices, million euro","Gross domestic product at market prices","61,712.7"
"1982","Denmark","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","144,954.5"
"1982","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Germany (until 1990 former territory of the FRG)","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Estonia","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Estonia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Ireland","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Ireland","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Greece","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Greece","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Spain","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Spain","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","58.1"
"1982","France","Current prices, million euro","Gross domestic product at market prices","597,688.1"
"1982","France","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,159,755.3"
"1982","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Croatia","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Croatia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Italy","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Italy","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Cyprus","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Cyprus","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Latvia","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Latvia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Lithuania","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Lithuania","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Luxembourg","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Luxembourg","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Hungary","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Hungary","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Malta","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Malta","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Netherlands","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Netherlands","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Austria","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Austria","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Poland","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Poland","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Portugal","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Portugal","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Romania","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Romania","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Slovenia","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Slovenia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Slovakia","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Slovakia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","51.7"
"1982","Finland","Current prices, million euro","Gross domestic product at market prices","54,100.3"
"1982","Finland","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","96,698.0"
"1982","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Sweden","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Sweden","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","50.6"
"1982","United Kingdom","Current prices, million euro","Gross domestic product at market prices","526,030.9"
"1982","United Kingdom","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","935,533.7"
"1982","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Iceland","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Iceland","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Liechtenstein","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","47.1"
"1982","Norway","Current prices, million euro","Gross domestic product at market prices","64,047.4"
"1982","Norway","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","152,497.3"
"1982","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","59.6"
"1982","Switzerland","Current prices, million euro","Gross domestic product at market prices","114,186.1"
"1982","Switzerland","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","262,801.4"
"1982","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Montenegro","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Montenegro","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","North Macedonia","Current prices, million euro","Gross domestic product at market prices",":"
"1982","North Macedonia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Albania","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Albania","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Serbia","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Serbia","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Turkey","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Turkey","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Bosnia and Herzegovina","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1982","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1982","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices",":"
"1982","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1982","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1983","European Union - 27 countries (from 2019)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","European Union - 27 countries (from 2019)","Current prices, million euro","Gross domestic product at market prices",":"
"1983","European Union - 27 countries (from 2019)","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1983","European Union - 27 countries (from 2019)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1983","European Union - 28 countries","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","European Union - 28 countries","Current prices, million euro","Gross domestic product at market prices",":"
"1983","European Union - 28 countries","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1983","European Union - 28 countries","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"1983","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices",":"
"1983","European Union - 15 countries (1995-2004)","Current prices, million purchasing power standards","Gross domestic product at market prices",":"
"1983","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
